DATEMONTHINT,STATION,RIDERS_PER_WEEKDAY,,
201410,Virginia Square-GMU,3970,,
201410,Waterfront,4180.8,,
201410,West Falls Church,3385.6,,
201410,West Hyattsville,3952.9,,
201410,Wheaton,4232,,
201410,White Flint,3990.2,,
201410,Wiehle,8337,,
201410,Woodley Park-Zoo,6897.3,,
201411,Addison Road,3286.9,,
201411,Anacostia,7141.7,,
201411,Archives-Navy Memorial,8426.2,,
201411,Arlington Cemetery,776.2,,
201411,Ballston,11140.4,,
201411,Benning Road,3056.9,,
201411,Bethesda,10331.7,,
201411,Braddock Road,4491.8,,
201411,Branch Avenue,5925.9,,
201411,Brookland,6824.1,,
201411,Capitol Heights,2000.6,,
201411,Capitol South,6877.1,,
201411,Cheverly,1330.3,,
201411,Clarendon,4593.4,,
201411,Cleveland Park,4103.3,,
201411,College Park-U of MD,4284.6,,
201411,Columbia Heights,12148.7,,
201411,Congress Heights,2550.2,,
201411,Court House,7375.6,,
201411,Crystal City,11295.3,,
201411,Deanwood,1465.8,,
201411,Dunn Loring,4287.9,,
201411,Dupont Circle,19548.8,,
201411,East Falls Church,4134.1,,
201411,Eastern Market,5754.9,,
201411,Eisenhower Avenue,1595.8,,
201411,Farragut North,23399.7,,
201411,Farragut West,20916.8,,
201411,Federal Center SW,5119.3,,
201411,Federal Triangle,7883.3,,
201411,Foggy Bottom,21739.4,,
201411,Forest Glen,2219.8,,
201411,Fort Totten,7327.3,,
201411,Franconia-Springfield,7281.4,,
201411,Friendship Heights,9163.8,,
201411,Gallery Place-Chinatown,25392.9,,
201411,Georgia Avenue-Petworth,6053.6,,
201411,Glenmont,5852.9,,
201411,Greenbelt,5927.7,,
201411,Greensboro,935.2,,
201411,Grosvenor,5431.2,,
201411,Huntington,7570.4,,
201411,Judiciary Square,8712.1,,
201411,King St-Old Town,7999.2,,
201411,L'Enfant Plaza,19404.9,,
201411,Landover,1933.8,,
201411,Largo Town Center,4620.1,,
201411,McLean,1434.3,,
201411,McPherson Square,14931.8,,
201411,Medical Center,5681.2,,
201411,Metro Center,25574.6,,
201411,Minnesota Avenue,2762.8,,
201411,Morgan Blvd.,2016,,
201411,Mt. Vernon Square-UDC,4687.2,,
201411,Navy Yard-Ballpark,5771.1,,
201411,Naylor Road,2749.1,,
201411,New Carrollton,8143.4,,
201411,NoMa-Gallaudet U,9004,,
201411,Pentagon,14498.7,,
201411,Pentagon City,14229.8,,
201411,Potomac Avenue,3681.7,,
201411,Prince George's Plaza,4837.8,,
201411,Reagan Washington National Airport,6417.1,,
201411,Rhode Island Avenue,5681.6,,
201411,Rockville,4458,,
201411,Rosslyn,14555.7,,
201411,Shady Grove,11904.7,,
201411,Shaw-Howard University,5315.7,,
201411,Silver Spring,12116.1,,
201411,Smithsonian,8801.8,,
201411,Southern Avenue,4911.3,,
201411,Spring Hill,1260.9,,
201411,Stadium-Armory,2845.8,,
201411,Suitland,5203.3,,
201411,Takoma,5378.1,,
201411,Tenleytown-AU,7262.8,,
201411,Twinbrook,4230.2,,
201411,Tysons Corner,2978.2,,
201411,U Street-Cardozo,7361.7,,
201411,Union Station,29934.6,,
201411,Van Dorn Street,3149.2,,
201411,Van Ness-UDC,6454,,
201411,Vienna,10802.7,,
201411,Virginia Square-GMU,3759.9,,
201411,Waterfront,3850.1,,
201411,West Falls Church,3098.6,,
201411,West Hyattsville,3717.5,,
201411,Wheaton,4025.8,,
201411,White Flint,3717.5,,
201411,Wiehle,7790.2,,
201411,Woodley Park-Zoo,6642,,
201412,Addison Road,3090.7,,
201412,Anacostia,6732.8,,
201412,Archives-Navy Memorial,7644.3,,
201412,Arlington Cemetery,553.7,,
201412,Ballston,9951,,
201412,Benning Road,2918.5,,
201412,Bethesda,9484,,
201412,Braddock Road,4060.9,,
201412,Branch Avenue,5490.5,,
201412,Brookland,5558,,
201412,Capitol Heights,1885.5,,
201412,Capitol South,5711.9,,
201412,Cheverly,1242.7,,
201412,Clarendon,4264.4,,
201412,Cleveland Park,3940.5,,
201412,College Park-U of MD,3575.8,,
201412,Columbia Heights,11030.5,,
201412,Congress Heights,2386.2,,
201412,Court House,6473.1,,
201412,Crystal City,9975.9,,
201412,Deanwood,1457.9,,
201412,Dunn Loring,3909.8,,
201412,Dupont Circle,17434,,
201412,East Falls Church,3811.9,,
201412,Eastern Market,5249.6,,
201412,Eisenhower Avenue,1454.9,,
201412,Farragut North,21287.1,,
201412,Farragut West,19392.7,,
201412,Federal Center SW,4638.3,,
201412,Federal Triangle,7273.8,,
201412,Foggy Bottom,18061.5,,
201412,Forest Glen,2063.5,,
201412,Fort Totten,6824.2,,
201412,Franconia-Springfield,6941.7,,
201412,Friendship Heights,8720.4,,
201412,Gallery Place-Chinatown,25003.1,,
201412,Georgia Avenue-Petworth,5664.2,,
201412,Glenmont,5503.2,,
201412,Greenbelt,5638.7,,
201412,Greensboro,884.3,,
201412,Grosvenor,5008.1,,
201412,Huntington,7022.6,,
201412,Judiciary Square,7786.3,,
201412,King St-Old Town,7281,,
201412,L'Enfant Plaza,17890,,
201412,Landover,1793.8,,
201412,Largo Town Center,4231.7,,
201412,McLean,1280.2,,
201412,McPherson Square,13579.9,,
201412,Medical Center,5015.8,,
201412,Metro Center,24885.7,,
201412,Minnesota Avenue,2597,,
201412,Morgan Blvd.,1916.1,,
201412,Mt. Vernon Square-UDC,3649.3,,
201412,Navy Yard-Ballpark,5471.6,,
201412,Naylor Road,2649.5,,
201412,New Carrollton,6668.1,,
201412,NoMa-Gallaudet U,7889.2,,
201412,Pentagon,13585,,
201412,Pentagon City,13722.6,,
201412,Potomac Avenue,3426.9,,
201412,Prince George's Plaza,4643.6,,
201412,Reagan Washington National Airport,5925,,
201412,Rhode Island Avenue,5317.2,,
201412,Rockville,4064.7,,
201412,Rosslyn,12411.3,,
201412,Shady Grove,11299.7,,
201412,Shaw-Howard University,4526,,
201412,Silver Spring,11067.7,,
201412,Smithsonian,7694.4,,
201412,Southern Avenue,4640.9,,
201412,Spring Hill,1140.6,,
201412,Stadium-Armory,2427.9,,
201412,Suitland,4899,,
201412,Takoma,4921,,
201412,Tenleytown-AU,5681.1,,
201412,Twinbrook,3915.9,,
201412,Tysons Corner,3029.8,,
201412,U Street-Cardozo,6588.5,,
201412,Union Station,27246.1,,
201412,Van Dorn Street,2911.9,,
201412,Van Ness-UDC,5552.6,,
201412,Vienna,9921.6,,
201412,Virginia Square-GMU,3328.9,,
201412,Waterfront,3654.3,,
201412,West Falls Church,2819.8,,
201412,West Hyattsville,3504.3,,
201412,Wheaton,3925.8,,
201412,White Flint,3394.4,,
201412,Wiehle,7268.4,,
201412,Woodley Park-Zoo,5980.4,,
201501,Addison Road,3056.6,,
201501,Anacostia,6626.4,,
201501,Archives-Navy Memorial,7322,,
201501,Arlington Cemetery,418.7,,
201501,Ballston,10801.9,,
201501,Benning Road,2904.7,,
201501,Bethesda,9922.2,,
201501,Braddock Road,4380.2,,
201501,Branch Avenue,5411.4,,
201501,Brookland,6694.1,,
201501,Capitol Heights,1901.1,,
201501,Capitol South,6970.9,,
201501,Cheverly,1231.5,,
201501,Clarendon,4528,,
201501,Cleveland Park,4131.8,,
201501,College Park-U of MD,3520.8,,
201501,Columbia Heights,11754.4,,
201501,Congress Heights,2375.8,,
201501,Court House,7210.7,,
201501,Crystal City,10932.8,,
201501,Deanwood,1462.3,,
201501,Dunn Loring,4067.3,,
201501,Dupont Circle,18500.9,,
201501,East Falls Church,3934,,
201501,Eastern Market,5681.4,,
201501,Eisenhower Avenue,1453.9,,
201501,Farragut North,22975,,
201501,Farragut West,20461.5,,
201501,Federal Center SW,4967.3,,
201501,Federal Triangle,7297.8,,
201501,Foggy Bottom,19371.7,,
201501,Forest Glen,2205.9,,
201501,Fort Totten,6863.8,,
201501,Franconia-Springfield,6911.2,,
201501,Friendship Heights,8808.3,,
201501,Gallery Place-Chinatown,24787.4,,
201501,Georgia Avenue-Petworth,6028.1,,
201501,Glenmont,5660.4,,
201501,Greenbelt,5434.5,,
201501,Greensboro,920.8,,
201501,Grosvenor,5205.6,,
201501,Huntington,7135.8,,
201501,Judiciary Square,8656.4,,
201501,King St-Old Town,7241.6,,
201501,L'Enfant Plaza,17455.4,,
201501,Landover,1767.8,,
201501,Largo Town Center,4315.2,,
201501,McLean,1355.5,,
201501,McPherson Square,14608.8,,
201501,Medical Center,5494.5,,
201501,Metro Center,24655.1,,
201501,Minnesota Avenue,2531.5,,
201501,Morgan Blvd.,1938.6,,
201501,Mt. Vernon Square-UDC,4741.1,,
201501,Navy Yard-Ballpark,5581.5,,
201501,Naylor Road,2591.7,,
201501,New Carrollton,7541.1,,
201501,NoMa-Gallaudet U,8525.4,,
201501,Pentagon,14441.6,,
201501,Pentagon City,12463.2,,
201501,Potomac Avenue,3629.7,,
201501,Prince George's Plaza,4410,,
201501,Reagan Washington National Airport,5127.6,,
201501,Rhode Island Avenue,5468.4,,
201501,Rockville,4104.5,,
201501,Rosslyn,13746.5,,
201501,Shady Grove,11417.4,,
201501,Shaw-Howard University,4983.4,,
201501,Silver Spring,11377.5,,
201501,Smithsonian,7477.5,,
201501,Southern Avenue,4528.1,,
201501,Spring Hill,1113,,
201501,Stadium-Armory,2909.6,,
201501,Suitland,4828,,
201501,Takoma,5008.8,,
201501,Tenleytown-AU,6547.3,,
201501,Twinbrook,4008,,
201501,Tysons Corner,2533.7,,
201501,U Street-Cardozo,6950.7,,
201501,Union Station,29126.5,,
201501,Van Dorn Street,2976.8,,
201501,Van Ness-UDC,6266.8,,
201501,Vienna,10219.4,,
201501,Virginia Square-GMU,3686.3,,
201501,Waterfront,3652.5,,
201501,West Falls Church,2940.3,,
201501,West Hyattsville,3447.4,,
201501,Wheaton,3751.4,,
201501,White Flint,3471.9,,
201501,Wiehle,7133.4,,
201501,Woodley Park-Zoo,5326.3,,
201502,Addison Road,3003.5,,
201502,Anacostia,6726.2,,
201502,Archives-Navy Memorial,7507.4,,
201502,Arlington Cemetery,333.5,,
201502,Ballston,10582.7,,
201502,Benning Road,2951.1,,
201502,Bethesda,9726.4,,
201502,Braddock Road,4315.3,,
201502,Branch Avenue,5265.7,,
201502,Brookland,6365,,
201502,Capitol Heights,1908.7,,
201502,Capitol South,7129.1,,
201502,Cheverly,1203.9,,
201502,Clarendon,4416.5,,
201502,Cleveland Park,3986.5,,
201502,College Park-U of MD,3929.9,,
201502,Columbia Heights,11781.6,,
201502,Congress Heights,2387.2,,
201502,Court House,7098.5,,
201502,Crystal City,11116.9,,
201502,Deanwood,1459.1,,
201502,Dunn Loring,3955.9,,
201502,Dupont Circle,18723.6,,
201502,East Falls Church,3782.2,,
201502,Eastern Market,5623.5,,
201502,Eisenhower Avenue,1451.5,,
201502,Farragut North,23109.6,,
201502,Farragut West,20758.5,,
201502,Federal Center SW,4814.5,,
201502,Federal Triangle,7302.4,,
201502,Foggy Bottom,19973.8,,
201502,Forest Glen,2137.8,,
201502,Fort Totten,7019,,
201502,Franconia-Springfield,6458.5,,
201502,Friendship Heights,8624.6,,
201502,Gallery Place-Chinatown,24091.9,,
201502,Georgia Avenue-Petworth,6040.8,,
201502,Glenmont,5567.9,,
201502,Greenbelt,5372,,
201502,Greensboro,869.7,,
201502,Grosvenor,5097.9,,
201502,Huntington,6978.4,,
201502,Judiciary Square,8556.3,,
201502,King St-Old Town,7016.9,,
201502,L'Enfant Plaza,18427.2,,
201502,Landover,1725.5,,
201502,Largo Town Center,4286.3,,
201502,McLean,1281.2,,
201502,McPherson Square,14591.2,,
201502,Medical Center,5426.6,,
201502,Metro Center,24189.1,,
201502,Minnesota Avenue,2584.4,,
201502,Morgan Blvd.,1886.4,,
201502,Mt. Vernon Square-UDC,4101.3,,
201502,Navy Yard-Ballpark,5796.9,,
201502,Naylor Road,2544.7,,
201502,New Carrollton,7443.9,,
201502,NoMa-Gallaudet U,8714.2,,
201502,Pentagon,14249.9,,
201502,Pentagon City,12754.9,,
201502,Potomac Avenue,3641.5,,
201502,Prince George's Plaza,4447.9,,
201502,Reagan Washington National Airport,5223.5,,
201502,Rhode Island Avenue,5433.7,,
201502,Rockville,4084.9,,
201502,Rosslyn,13808.2,,
201502,Shady Grove,10858.4,,
201502,Shaw-Howard University,5174.4,,
201502,Silver Spring,11362.3,,
201502,Smithsonian,6992.2,,
201502,Southern Avenue,4469.9,,
201502,Spring Hill,1056.5,,
201502,Stadium-Armory,2624.7,,
201502,Suitland,4736.6,,
201502,Takoma,5087.3,,
201502,Tenleytown-AU,6736.3,,
201502,Twinbrook,3968.6,,
201502,Tysons Corner,2424.6,,
201502,U Street-Cardozo,6942.2,,
201502,Union Station,28904.1,,
201502,Van Dorn Street,2832.5,,
201502,Van Ness-UDC,6191.8,,
201502,Vienna,10014.2,,
201502,Virginia Square-GMU,3766.4,,
201502,Waterfront,3762.6,,
201502,West Falls Church,2774,,
201502,West Hyattsville,3394.3,,
201502,Wheaton,3770.1,,
201502,White Flint,3443.9,,
201502,Wiehle,6871.5,,
201502,Woodley Park-Zoo,5575.8,,
201503,Addison Road,3138.6,,
201503,Anacostia,6880.4,,
201503,Archives-Navy Memorial,8366.3,,
201503,Arlington Cemetery,1305.5,,
201503,Ballston,11177.5,,
201503,Benning Road,2993.2,,
201503,Bethesda,10211.7,,
201503,Braddock Road,4470,,
201503,Branch Avenue,5660,,
201503,Brookland,6462.7,,
201503,Capitol Heights,1987,,
201503,Capitol South,7875.2,,
201503,Cheverly,1258,,
201503,Clarendon,4621.6,,
201503,Cleveland Park,4116.6,,
201503,College Park-U of MD,3987.5,,
201503,Columbia Heights,11609.9,,
201503,Congress Heights,2498.1,,
201503,Court House,7373.8,,
201503,Crystal City,11903.7,,
201503,Deanwood,1496.7,,
201503,Dunn Loring,4219.6,,
201503,Dupont Circle,19807.6,,
201503,East Falls Church,4050,,
201503,Eastern Market,5939.1,,
201503,Eisenhower Avenue,1563.5,,
201503,Farragut North,23655.4,,
201503,Farragut West,21606,,
201503,Federal Center SW,5090.2,,
201503,Federal Triangle,8077.5,,
201503,Foggy Bottom,20916.1,,
201503,Forest Glen,2241,,
201503,Fort Totten,7356.7,,
201503,Franconia-Springfield,7152,,
201503,Friendship Heights,8991.6,,
201503,Gallery Place-Chinatown,26035.4,,
201503,Georgia Avenue-Petworth,6133,,
201503,Glenmont,5743.6,,
201503,Greenbelt,5833.2,,
201503,Greensboro,958.6,,
201503,Grosvenor,5264.8,,
201503,Huntington,7509.1,,
201503,Judiciary Square,8636.5,,
201503,King St-Old Town,8239.7,,
201503,L'Enfant Plaza,19476.2,,
201503,Landover,1812.1,,
201503,Largo Town Center,4479.3,,
201503,McLean,1430.3,,
201503,McPherson Square,15277.5,,
201503,Medical Center,5567.3,,
201503,Metro Center,25823.3,,
201503,Minnesota Avenue,2648.3,,
201503,Morgan Blvd.,1961.1,,
201503,Mt. Vernon Square-UDC,4542.8,,
201503,Navy Yard-Ballpark,6249.1,,
201503,Naylor Road,2619.7,,
201503,New Carrollton,7859.2,,
201503,NoMa-Gallaudet U,9177.6,,
201503,Pentagon,14510.6,,
201503,Pentagon City,13507,,
201503,Potomac Avenue,3682.5,,
201503,Prince George's Plaza,4580.1,,
201503,Reagan Washington National Airport,6465.2,,
201503,Rhode Island Avenue,5678.8,,
201503,Rockville,4180.8,,
201503,Rosslyn,14773.2,,
201503,Shady Grove,11724,,
201503,Shaw-Howard University,5114,,
201503,Silver Spring,12044.6,,
201503,Smithsonian,9881.5,,
201503,Southern Avenue,4592,,
201503,Spring Hill,1183.5,,
201503,Stadium-Armory,2705.4,,
201503,Suitland,4959.4,,
201503,Takoma,5390.1,,
201503,Tenleytown-AU,6679.1,,
201503,Twinbrook,4105.8,,
201503,Tysons Corner,2651.5,,
201503,U Street-Cardozo,7323,,
201503,Union Station,30530.6,,
201503,Van Dorn Street,2979.5,,
201503,Van Ness-UDC,6332.5,,
201503,Vienna,10572.7,,
201503,Virginia Square-GMU,3870.7,,
201503,Waterfront,3824,,
201503,West Falls Church,2939.4,,
201503,West Hyattsville,3537.1,,
201503,Wheaton,3931.4,,
201503,White Flint,3721.9,,
201503,Wiehle,7724.2,,
201503,Woodley Park-Zoo,6528.7,,
201504,Addison Road,3336.4,,
201504,Anacostia,7017.2,,
201504,Archives-Navy Memorial,9551.7,,
201504,Arlington Cemetery,2097,,
201504,Ballston,12156.5,,
201504,Benning Road,3073.9,,
201504,Bethesda,10655.1,,
201504,Braddock Road,4872.6,,
201504,Branch Avenue,6275.5,,
201504,Brookland,6948.3,,
201504,Capitol Heights,2064.6,,
201504,Capitol South,8285.3,,
201504,Cheverly,1347.8,,
201504,Clarendon,4987.5,,
201504,Cleveland Park,4491.4,,
201504,College Park-U of MD,4786.5,,
201504,Columbia Heights,12363.4,,
201504,Congress Heights,2563.2,,
201504,Court House,7731.7,,
201504,Crystal City,13044.9,,
201504,Deanwood,1557.3,,
201504,Dunn Loring,4655,,
201504,Dupont Circle,21083.5,,
201504,East Falls Church,4423.8,,
201504,Eastern Market,6188.8,,
201504,Eisenhower Avenue,1762,,
201504,Farragut North,24969.2,,
201504,Farragut West,23012.7,,
201504,Federal Center SW,5532.5,,
201504,Federal Triangle,8986.6,,
201504,Foggy Bottom,22916.7,,
201504,Forest Glen,2407.3,,
201504,Fort Totten,7718.5,,
201504,Franconia-Springfield,8112.2,,
201504,Friendship Heights,9624.9,,
201504,Gallery Place-Chinatown,26858.8,,
201504,Georgia Avenue-Petworth,6212.5,,
201504,Glenmont,6135.8,,
201504,Greenbelt,6379.3,,
201504,Greensboro,1078.4,,
201504,Grosvenor,5583.1,,
201504,Huntington,8171.1,,
201504,Judiciary Square,9033.1,,
201504,King St-Old Town,9166.4,,
201504,L'Enfant Plaza,21377.8,,
201504,Landover,1949,,
201504,Largo Town Center,4836.1,,
201504,McLean,1623.1,,
201504,McPherson Square,16259.7,,
201504,Medical Center,5758.1,,
201504,Metro Center,28504.9,,
201504,Minnesota Avenue,2744.4,,
201504,Morgan Blvd.,2084.8,,
201504,Mt. Vernon Square-UDC,4537.1,,
201504,Navy Yard-Ballpark,10171.6,,
201504,Naylor Road,2828.2,,
201504,New Carrollton,8543.6,,
201504,NoMa-Gallaudet U,9560.8,,
201504,Pentagon,15165.6,,
201504,Pentagon City,14902.6,,
201504,Potomac Avenue,3760.8,,
201504,Prince George's Plaza,4952.9,,
201504,Reagan Washington National Airport,6811.4,,
201504,Rhode Island Avenue,5912,,
201504,Rockville,4521.8,,
201504,Rosslyn,15679.1,,
201504,Shady Grove,12583,,
201504,Shaw-Howard University,5446.4,,
201504,Silver Spring,13079.8,,
201504,Smithsonian,14348,,
201504,Southern Avenue,4869.2,,
201504,Spring Hill,1412.3,,
201504,Stadium-Armory,2668.2,,
201504,Suitland,5288.7,,
201504,Takoma,5706.1,,
201504,Tenleytown-AU,7046.9,,
201504,Twinbrook,4467.8,,
201504,Tysons Corner,3041,,
201504,U Street-Cardozo,7680,,
201504,Union Station,32313,,
201504,Van Dorn Street,3279.3,,
201504,Van Ness-UDC,6636.8,,
201504,Vienna,11569.5,,
201504,Virginia Square-GMU,4129.6,,
201504,Waterfront,4168.5,,
201504,West Falls Church,3160.1,,
201504,West Hyattsville,3751.7,,
201504,Wheaton,4201.4,,
201504,White Flint,3953.4,,
201504,Wiehle,8571.4,,
201504,Woodley Park-Zoo,8108.4,,
201505,Addison Road,3350.2,,
201505,Anacostia,7172.7,,
201505,Archives-Navy Memorial,9220.7,,
201505,Arlington Cemetery,1920.7,,
201505,Ballston,11569.4,,
201505,Benning Road,3154.7,,
201505,Bethesda,10765.5,,
201505,Braddock Road,4703.6,,
201505,Branch Avenue,6145.8,,
201505,Brookland,6612.2,,
201505,Capitol Heights,2081.3,,
201505,Capitol South,7837,,
201505,Cheverly,1357.4,,
201505,Clarendon,4905.9,,
201505,Cleveland Park,4369.6,,
201505,College Park-U of MD,4390.4,,
201505,Columbia Heights,12334.6,,
201505,Congress Heights,2666.4,,
201505,Court House,7494.9,,
201505,Crystal City,12013.6,,
201505,Deanwood,1556.4,,
201505,Dunn Loring,4396.3,,
201505,Dupont Circle,20331.2,,
201505,East Falls Church,4406.6,,
201505,Eastern Market,6196.6,,
201505,Eisenhower Avenue,1757,,
201505,Farragut North,24508.6,,
201505,Farragut West,22364,,
201505,Federal Center SW,5228.1,,
201505,Federal Triangle,8227.3,,
201505,Foggy Bottom,20886.1,,
201505,Forest Glen,2382.9,,
201505,Fort Totten,7813.1,,
201505,Franconia-Springfield,7724.8,,
201505,Friendship Heights,9503.3,,
201505,Gallery Place-Chinatown,25512.6,,
201505,Georgia Avenue-Petworth,6297.9,,
201505,Glenmont,6165.3,,
201505,Greenbelt,6286.8,,
201505,Greensboro,1075,,
201505,Grosvenor,5576.1,,
201505,Huntington,7923.3,,
201505,Judiciary Square,8718,,
201505,King St-Old Town,8911.8,,
201505,L'Enfant Plaza,20224.4,,
201505,Landover,1938.1,,
201505,Largo Town Center,4755.6,,
201505,McLean,1662.5,,
201505,McPherson Square,15637.3,,
201505,Medical Center,5674.3,,
201505,Metro Center,26752.9,,
201505,Minnesota Avenue,2827.2,,
201505,Morgan Blvd.,2112.3,,
201505,Mt. Vernon Square-UDC,4629.8,,
201505,Navy Yard-Ballpark,10423.8,,
201505,Naylor Road,2827.7,,
201505,New Carrollton,8257.9,,
201505,NoMa-Gallaudet U,9230.9,,
201505,Pentagon,15021.3,,
201505,Pentagon City,14118.6,,
201505,Potomac Avenue,3778.4,,
201505,Prince George's Plaza,5061.8,,
201505,Reagan Washington National Airport,7287.5,,
201505,Rhode Island Avenue,5992.1,,
201505,Rockville,4436.7,,
201505,Rosslyn,14879.4,,
201505,Shady Grove,12573,,
201505,Shaw-Howard University,5088,,
201505,Silver Spring,12983.9,,
201505,Smithsonian,10662.5,,
201505,Southern Avenue,4490.5,,
201505,Spring Hill,1408.3,,
201505,Stadium-Armory,2809.6,,
201505,Suitland,5245.7,,
201505,Takoma,5700.7,,
201505,Tenleytown-AU,6380.5,,
201505,Twinbrook,4427.6,,
201505,Tysons Corner,3149.5,,
201505,U Street-Cardozo,7823.5,,
201505,Union Station,30789.4,,
201505,Van Dorn Street,3237.4,,
201505,Van Ness-UDC,6273.2,,
201505,Vienna,11175.5,,
201505,Virginia Square-GMU,3988.1,,
201505,Waterfront,4181.4,,
201505,West Falls Church,3054.2,,
201505,West Hyattsville,3844,,
201505,Wheaton,4232.6,,
201505,White Flint,3869.5,,
201505,Wiehle,8601.3,,
201505,Woodley Park-Zoo,7026.1,,
201506,Addison Road,3403.5,,
201506,Anacostia,7058.2,,
201506,Archives-Navy Memorial,10031.5,,
201506,Arlington Cemetery,2331.6,,
201506,Ballston,11999.6,,
201506,Benning Road,3027.3,,
201506,Bethesda,10872.3,,
201506,Braddock Road,4836.9,,
201506,Branch Avenue,6321.6,,
201506,Brookland,6437.6,,
201506,Capitol Heights,2037,,
201506,Capitol South,9806.1,,
201506,Cheverly,1380,,
201506,Clarendon,4966.8,,
201506,Cleveland Park,4311.7,,
201506,College Park-U of MD,5163.3,,
201506,Columbia Heights,12243.1,,
201506,Congress Heights,2573,,
201506,Court House,7772.2,,
201506,Crystal City,12538.9,,
201506,Deanwood,1548.7,,
201506,Dunn Loring,4550,,
201506,Dupont Circle,21449,,
201506,East Falls Church,4590.9,,
201506,Eastern Market,6247.7,,
201506,Eisenhower Avenue,1794.2,,
201506,Farragut North,25037.9,,
201506,Farragut West,23525,,
201506,Federal Center SW,5777.6,,
201506,Federal Triangle,9183.8,,
201506,Foggy Bottom,23281.2,,
201506,Forest Glen,2407.5,,
201506,Fort Totten,7685.1,,
201506,Franconia-Springfield,8109.9,,
201506,Friendship Heights,9537.1,,
201506,Gallery Place-Chinatown,26251.3,,
201506,Georgia Avenue-Petworth,6229.9,,
201506,Glenmont,6287.5,,
201506,Greenbelt,6518.6,,
201506,Greensboro,1188.7,,
201506,Grosvenor,5712.8,,
201506,Huntington,8261.7,,
201506,Judiciary Square,9146.7,,
201506,King St-Old Town,9239.4,,
201506,L'Enfant Plaza,21906.6,,
201506,Landover,1927,,
201506,Largo Town Center,4977.3,,
201506,McLean,1846.5,,
201506,McPherson Square,16554,,
201506,Medical Center,6026.2,,
201506,Metro Center,28221.2,,
201506,Minnesota Avenue,2721.4,,
201506,Morgan Blvd.,2096.6,,
201506,Mt. Vernon Square-UDC,4767.3,,
201506,Navy Yard-Ballpark,11783.9,,
201506,Naylor Road,2758.5,,
201506,New Carrollton,8572.9,,
201506,NoMa-Gallaudet U,9786.1,,
201506,Pentagon,15293.7,,
201506,Pentagon City,14279,,
201506,Potomac Avenue,3727.5,,
201506,Prince George's Plaza,5079.6,,
201506,Reagan Washington National Airport,6960.5,,
201506,Rhode Island Avenue,5894.7,,
201506,Rockville,4603,,
201506,Rosslyn,15528.2,,
201506,Shady Grove,12844.6,,
201506,Shaw-Howard University,5122.5,,
201506,Silver Spring,13247.4,,
201506,Smithsonian,12911.2,,
201506,Southern Avenue,4955.1,,
201506,Spring Hill,1443.3,,
201506,Stadium-Armory,2880.5,,
201506,Suitland,5290.5,,
201506,Takoma,5652.9,,
201506,Tenleytown-AU,6562.5,,
201506,Twinbrook,4399,,
201506,Tysons Corner,3433.6,,
201506,U Street-Cardozo,7576.3,,
201506,Union Station,32517,,
201506,Van Dorn Street,3367.9,,
201506,Van Ness-UDC,6280.3,,
201506,Vienna,11512.2,,
201506,Virginia Square-GMU,4272.5,,
201506,Waterfront,4201.1,,
201506,West Falls Church,3159.2,,
201506,West Hyattsville,3778.6,,
201506,Wheaton,4255.8,,
201506,White Flint,3937.1,,
201506,Wiehle,9210.9,,
201506,Woodley Park-Zoo,7926.8,,
201507,Addison Road,3363,,
201507,Anacostia,7267.5,,
201507,Archives-Navy Memorial,10049.2,,
201507,Arlington Cemetery,2514.2,,
201507,Ballston,11673.4,,
201507,Benning Road,3035.7,,
201507,Bethesda,10402.3,,
201507,Braddock Road,4711,,
201507,Branch Avenue,6073.1,,
201507,Brookland,6489.3,,
201507,Capitol Heights,2016.7,,
201507,Capitol South,9540.3,,
201507,Cheverly,1386.1,,
201507,Clarendon,4925.8,,
201507,Cleveland Park,4235.7,,
201507,College Park-U of MD,4848.1,,
201507,Columbia Heights,12099.2,,
201507,Congress Heights,2651.9,,
201507,Court House,7651.4,,
201507,Crystal City,12653.5,,
201507,Deanwood,1596.2,,
201507,Dunn Loring,4339.9,,
201507,Dupont Circle,20880,,
201507,East Falls Church,4515.7,,
201507,Eastern Market,6176.6,,
201507,Eisenhower Avenue,1893.5,,
201507,Farragut North,24066.2,,
201507,Farragut West,22549.5,,
201507,Federal Center SW,5774.1,,
201507,Federal Triangle,9440.9,,
201507,Foggy Bottom,23183.6,,
201507,Forest Glen,2403.8,,
201507,Fort Totten,7749.7,,
201507,Franconia-Springfield,8100.8,,
201507,Friendship Heights,9205,,
201507,Gallery Place-Chinatown,26140.8,,
201507,Georgia Avenue-Petworth,6155,,
201507,Glenmont,6120.9,,
201507,Greenbelt,6534.6,,
201507,Greensboro,1168.4,,
201507,Grosvenor,5554.9,,
201507,Huntington,8100,,
201507,Judiciary Square,9154.8,,
201507,King St-Old Town,8925.8,,
201507,L'Enfant Plaza,22095.1,,
201507,Landover,1876.4,,
201507,Largo Town Center,4985.4,,
201507,McLean,1833,,
201507,McPherson Square,16196.5,,
201507,Medical Center,6028.3,,
201507,Metro Center,27962.6,,
201507,Minnesota Avenue,2968.7,,
201507,Morgan Blvd.,2503.1,,
201507,Mt. Vernon Square-UDC,4858.6,,
201507,Navy Yard-Ballpark,11089.7,,
201507,Naylor Road,2757.6,,
201507,New Carrollton,8448.4,,
201507,NoMa-Gallaudet U,9715.9,,
201507,Pentagon,14967.2,,
201507,Pentagon City,14258.2,,
